Zipcode,City,Lat,Long,State
46971,GRISSOM ARB,40.65,-86.14,IN
47567,PETERSBURG,38.49,-87.28,IN
46778,PETROLEUM,40.61,-85.15,IN
46562,PIERCETON,41.19,-85.7,IN
47866,PIMENTO,39.28,-87.36,IN
47975,PINE VILLAGE,40.44,-87.25,IN
46167,PITTSBORO,39.86,-86.46,IN
46168,PLAINFIELD,39.7,-86.38,IN
47568,PLAINVILLE,38.8,-87.15,IN
46779,PLEASANT LAKE,41.58,-85.01,IN
46780,PLEASANT MILLS,40.85,-84.86,IN
46563,PLYMOUTH,41.34,-86.31,IN
47868,POLAND,39.45,-86.97,IN
46781,PONETO,40.65,-85.22,IN
46368,PORTAGE,41.58,-87.18,IN
47371,PORTLAND,40.43,-84.98,IN
47381,SALAMONIA,40.38,-84.86,IN
47869,PRAIRIE CREEK,39.29,-87.53,IN
47870,PRAIRIETON,39.36,-87.49,IN
46782,PREBLE,40.83,-85.01,IN
46170,PUTNAMVILLE,39.56,-86.85,IN
47456,QUINCY,39.43,-86.79,IN
47373,REDKEY,40.34,-85.15,IN
46171,REELSVILLE,39.53,-86.95,IN
47977,REMINGTON,40.76,-87.15,IN
47978,RENSSELAER,40.93,-87.14,IN
47980,REYNOLDS,40.74,-86.87,IN
47374,RICHMOND,39.82,-84.88,IN
47375,RICHMOND,39.82,-84.88,IN
47380,RIDGEVILLE,40.28,-85.02,IN
47871,RILEY,39.38,-87.3,IN
46172,ROACHDALE,39.84,-86.8,IN
46974,ROANN,40.91,-85.92,IN
46783,ROANOKE,40.96,-85.37,IN
46975,ROCHESTER,41.06,-86.19,IN
46977,ROCKFIELD,40.66,-86.58,IN
47830,BELLMORE,39.75,-87.06,IN
47872,ROCKVILLE,39.76,-87.23,IN
46371,ROLLING PRAIRIE,41.68,-86.6,IN
46784,ROME CITY,41.48,-85.35,IN
47981,ROMNEY,40.25,-86.91,IN
47874,ROSEDALE,39.62,-87.28,IN
46372,ROSELAWN,41.14,-87.31,IN
46065,ROSSVILLE,40.42,-86.59,IN
46978,ROYAL CENTER,40.86,-86.5,IN
46155,MAYS,39.74,-85.46,IN
46173,RUSHVILLE,39.61,-85.44,IN
46175,RUSSELLVILLE,39.85,-86.98,IN
46979,RUSSIAVILLE,40.41,-86.27,IN
47575,SAINT ANTHONY,38.33,-86.82,IN
47875,SAINT BERNICE,39.79,-87.45,IN
46785,SAINT JOE,41.31,-84.9,IN
46373,SAINT JOHN,41.44,-87.47,IN
47876,SAINT MARY OF THE WOODS,39.51,-87.46,IN
47577,SAINT MEINRAD,38.18,-86.85,IN
47272,SAINT PAUL,39.42,-85.62,IN
47578,SANDBORN,38.89,-87.18,IN
46374,SAN PIERRE,41.21,-86.86,IN
47579,SANTA CLAUS,38.11,-86.92,IN
47382,SARATOGA,40.23,-84.91,IN
46375,SCHERERVILLE,41.48,-87.44,IN
46376,SCHNEIDER,41.19,-87.44,IN
47273,SCIPIO,39.07,-85.72,IN
47457,SCOTLAND,38.91,-86.91,IN
46067,SEDALIA,40.41,-86.51,IN
47878,SEELYVILLE,39.49,-87.26,IN
47383,SELMA,40.18,-85.27,IN
46980,SERVIA,40.93,-85.68,IN
47274,SEYMOUR,38.95,-85.88,IN
46068,SHARPSVILLE,40.37,-86.08,IN
47879,SHELBURN,39.17,-87.39,IN
46377,SHELBY,41.19,-87.34,IN
46176,SHELBYVILLE,39.52,-85.77,IN
47880,SHEPARDSVILLE,39.6,-87.41,IN
46069,SHERIDAN,40.13,-86.21,IN
46565,SHIPSHEWANA,41.67,-85.57,IN
47384,SHIRLEY,39.89,-85.57,IN
47581,SHOALS,38.66,-86.79,IN
46982,SILVER LAKE,41.07,-85.89,IN
47458,SMITHVILLE,39.09,-86.47,IN
47459,SOLSBERRY,39.12,-86.75,IN
46984,SOMERSET,40.69,-85.86,IN
46601,SOUTH BEND,41.67,-86.26,IN
46613,SOUTH BEND,41.67,-86.26,IN
46614,SOUTH BEND,41.67,-86.26,IN
46615,SOUTH BEND,41.67,-86.26,IN
46616,SOUTH BEND,41.67,-86.26,IN
46617,SOUTH BEND,41.67,-86.26,IN
46619,SOUTH BEND,41.67,-86.26,IN
46624,SOUTH BEND,41.67,-86.26,IN
46626,SOUTH BEND,41.67,-86.26,IN
46628,SOUTH BEND,41.67,-86.26,IN
46634,SOUTH BEND,41.67,-86.26,IN
46635,SOUTH BEND,41.67,-86.26,IN
46637,SOUTH BEND,41.67,-86.26,IN
46660,SOUTH BEND,41.67,-86.26,IN
46680,SOUTH BEND,41.67,-86.26,IN
46699,SOUTH BEND,41.67,-86.26,IN
46786,SOUTH MILFORD,41.53,-85.27,IN
46787,SOUTH WHITLEY,41.08,-85.62,IN
47460,SPENCER,39.28,-86.76,IN
46788,SPENCERVILLE,41.27,-84.92,IN
47385,SPICELAND,39.83,-85.43,IN
47386,SPRINGPORT,40.04,-85.39,IN
47462,SPRINGVILLE,38.94,-86.62,IN
47584,SPURGEON,38.25,-87.25,IN
47463,STANFORD,39.1,-86.6,IN
46985,STAR CITY,40.95,-86.52,IN
47982,STATE LINE,40.17,-87.47,IN
47881,STAUNTON,39.48,-87.18,IN
47585,STENDAL,38.27,-87.12,IN
46180,STILESVILLE,39.63,-86.63,IN
47983,STOCKWELL,40.25,-86.78,IN
47387,STRAUGHN,39.8,-85.29,IN
46789,STROH,41.58,-85.19,IN
47882,SULLIVAN,39.09,-87.4,IN
47388,SULPHUR SPRINGS,40,-85.44,IN
46379,SUMAVA RESORTS,41.16,-87.43,IN
46070,SUMMITVILLE,40.33,-85.64,IN
46986,SWAYZEE,40.5,-85.82,IN
46987,SWEETSER,40.56,-85.76,IN
47465,SWITZ CITY,39.03,-87.05,IN
46567,SYRACUSE,41.42,-85.74,IN
47280,TAYLORSVILLE,39.29,-85.94,IN
47586,TELL CITY,37.94,-86.75,IN
47801,TERRE HAUTE,39.47,-87.38,IN
47802,TERRE HAUTE,39.47,-87.38,IN
47803,TERRE HAUTE,39.47,-87.38,IN
47804,TERRE HAUTE,39.47,-87.38,IN
47805,TERRE HAUTE,39.47,-87.38,IN
47807,TERRE HAUTE,39.47,-87.38,IN
47808,TERRE HAUTE,39.47,-87.38,IN
47809,TERRE HAUTE,39.47,-87.38,IN
47811,TERRE HAUTE,39.47,-87.38,IN
47812,TERRE HAUTE,39.47,-87.38,IN
46381,THAYER,41.17,-87.33,IN
46071,THORNTOWN,40.12,-86.61,IN
46570,TIPPECANOE,41.22,-86.1,IN
46045,GOLDSMITH,40.26,-86.18,IN
46072,TIPTON,40.28,-86.04,IN
46571,TOPEKA,41.53,-85.54,IN
46181,TRAFALGAR,39.41,-86.14,IN
47588,TROY,38,-86.81,IN
47467,TUNNELTON,38.8,-86.33,IN
46988,TWELVE MILE,40.85,-86.2,IN
46572,TYNER,41.4,-86.4,IN
47390,UNION CITY,40.2,-84.81,IN
46791,UNIONDALE,40.82,-85.24,IN
46382,UNION MILLS,41.46,-86.81,IN
47468,UNIONVILLE,39.25,-86.41,IN
47884,UNIVERSAL,39.62,-87.45,IN
46989,UPLAND,40.46,-85.51,IN
46990,URBANA,40.89,-85.71,IN
47281,VALLONIA,38.8,-86.05,IN
46383,VALPARAISO,41.47,-87.05,IN
46384,VALPARAISO,41.47,-87.05,IN
46385,VALPARAISO,41.47,-87.05,IN
46991,VAN BUREN,40.61,-85.5,IN
47987,VEEDERSBURG,40.11,-87.25,IN
47590,VELPEN,38.37,-87.1,IN
47282,VERNON,38.98,-85.61,IN
47591,VINCENNES,38.67,-87.51,IN
46992,WABASH,40.79,-85.82,IN
46573,WAKARUSA,41.53,-86.01,IN
46182,WALDRON,39.48,-85.66,IN
46574,WALKERTON,41.46,-86.48,IN
46994,WALTON,40.66,-86.24,IN
46390,WANATAH,41.43,-86.88,IN
46792,WARREN,40.68,-85.42,IN
46580,WARSAW,41.23,-85.85,IN
46581,WARSAW,41.23,-85.85,IN
46582,WARSAW,41.23,-85.85,IN
47501,WASHINGTON,38.65,-87.17,IN
46793,WATERLOO,41.43,-85.02,IN
47989,WAVELAND,39.87,-87.04,IN
46794,WAWAKA,41.48,-85.48,IN
47990,WAYNETOWN,40.08,-87.06,IN
47392,WEBSTER,39.9,-84.93,IN
47469,WEST BADEN SPRINGS,38.56,-86.61,IN
46074,WESTFIELD,40.04,-86.13,IN
47991,WEST LEBANON,40.27,-87.38,IN
46995,WEST MIDDLETON,40.44,-86.16,IN
46183,WEST NEWTON,39.7,-86.25,IN
47596,WESTPHALIA,38.86,-87.23,IN
47992,WESTPOINT,40.36,-87.06,IN
47283,WESTPORT,39.17,-85.57,IN
47885,WEST TERRE HAUTE,39.46,-87.44,IN
46391,WESTVILLE,41.53,-86.9,IN
46380,TEFFT,41.19,-86.96,IN
46392,WHEATFIELD,41.19,-87.05,IN
47597,WHEATLAND,38.66,-87.3,IN
46393,WHEELER,41.51,-87.18,IN
46184,WHITELAND,39.55,-86.08,IN
46075,WHITESTOWN,39.99,-86.34,IN
46394,WHITING,41.67,-87.48,IN
46186,WILKINSON,39.88,-85.6,IN
47470,WILLIAMS,38.77,-86.62,IN
47393,WILLIAMSBURG,39.96,-85,IN
47993,WILLIAMSPORT,40.28,-87.29,IN
46996,WINAMAC,41.05,-86.6,IN
47394,WINCHESTER,40.17,-84.97,IN
46076,WINDFALL,40.36,-85.95,IN
47994,WINGATE,40.17,-87.07,IN
46590,WINONA LAKE,41.21,-85.81,IN
47598,WINSLOW,38.38,-87.21,IN
47995,WOLCOTT,40.75,-87.04,IN
46795,WOLCOTTVILLE,41.52,-85.36,IN
46796,WOLFLAKE,41.32,-85.48,IN
46797,WOODBURN,41.12,-84.85,IN
47471,WORTHINGTON,39.11,-86.97,IN
46595,WYATT,41.52,-86.16,IN
47997,YEOMAN,40.66,-86.72,IN
46798,YODER,40.93,-85.2,IN
47396,YORKTOWN,40.17,-85.47,IN
46998,YOUNG AMERICA,40.57,-86.34,IN
46799,ZANESVILLE,40.91,-85.28,IN
46077,ZIONSVILLE,39.95,-86.27,IN
49220,ADDISON,41.98,-84.34,MI
49221,ADRIAN,41.89,-84.04,MI
49224,ALBION,42.24,-84.75,MI
48001,ALGONAC,42.61,-82.53,MI
49227,ALLEN,41.95,-84.76,MI
48101,ALLEN PARK,42.25,-83.21,MI
48002,ALLENTON,42.92,-82.88,MI
48003,ALMONT,42.92,-83.04,MI
48004,ANCHORVILLE,42.69,-82.69,MI
48103,ANN ARBOR,42.27,-83.73,MI
48104,ANN ARBOR,42.27,-83.73,MI
48105,ANN ARBOR,42.27,-83.73,MI
48106,ANN ARBOR,42.27,-83.73,MI
48107,ANN ARBOR,42.27,-83.73,MI
48108,ANN ARBOR,42.27,-83.73,MI
48109,ANN ARBOR,42.27,-83.73,MI
48113,ANN ARBOR,42.27,-83.73,MI
48401,APPLEGATE,43.35,-82.63,MI
48410,ARGYLE,43.56,-82.93,MI
48005,ARMADA,42.84,-82.88,MI
48411,ATLAS,42.92,-83.51,MI
48412,ATTICA,43.03,-83.16,MI
48006,AVOCA,43.05,-82.67,MI
48413,BAD AXE,43.8,-82.99,MI
48414,BANCROFT,42.87,-84.06,MI
48111,BELLEVILLE,42.2,-83.48,MI
48112,BELLEVILLE,42.2,-83.48,MI
48415,BIRCH RUN,43.25,-83.79,MI
48009,BIRMINGHAM,42.54,-83.21,MI
48012,BIRMINGHAM,42.54,-83.21,MI
49228,BLISSFIELD,41.83,-83.86,MI
48301,BLOOMFIELD HILLS,42.57,-83.24,MI
48302,BLOOMFIELD HILLS,42.57,-83.24,MI
48303,BLOOMFIELD HILLS,42.57,-83.24,MI
48304,BLOOMFIELD HILLS,42.57,-83.24,MI
48114,BRIGHTON,42.53,-83.78,MI
48116,BRIGHTON,42.53,-83.78,MI
49229,BRITTON,41.98,-83.83,MI
49230,BROOKLYN,42.1,-84.24,MI
48416,BROWN CITY,43.21,-82.98,MI
48417,BURT,43.23,-83.9,MI
48418,BYRON,42.82,-83.94,MI
49232,CAMDEN,41.75,-84.75,MI
48014,CAPAC,43.01,-82.92,MI
48117,CARLETON,42.05,-83.38,MI
48419,CARSONVILLE,43.42,-82.67,MI
49233,CEMENT CITY,42.06,-84.32,MI
49281,SOMERSET,42.03,-84.38,MI
48015,CENTER LINE,42.48,-83.02,MI
48118,CHELSEA,42.31,-84.02,MI
49234,CLARKLAKE,42.12,-84.36,MI
48346,CLARKSTON,42.73,-83.42,MI
48347,CLARKSTON,42.73,-83.42,MI
48348,CLARKSTON,42.73,-83.42,MI
48017,CLAWSON,42.53,-83.15,MI
49235,CLAYTON,41.86,-84.23,MI
49236,CLINTON,42.06,-83.97,MI
48420,CLIO,43.17,-83.73,MI
48421,COLUMBIAVILLE,43.15,-83.4,MI
49237,CONCORD,42.17,-84.64,MI
48422,CROSWELL,43.27,-82.61,MI
48350,DAVISBURG,42.75,-83.54,MI
48423,DAVISON,43.03,-83.51,MI
48120,DEARBORN,42.31,-83.21,MI
48121,DEARBORN,42.31,-83.21,MI
48122,MELVINDALE,42.28,-83.17,MI
48123,DEARBORN,42.31,-83.21,MI
48124,DEARBORN,42.31,-83.21,MI
48126,DEARBORN,42.31,-83.21,MI
48128,DEARBORN,42.31,-83.21,MI
48125,DEARBORN HEIGHTS,42.32,-83.27,MI
48127,DEARBORN HEIGHTS,42.32,-83.27,MI
48426,DECKER,43.45,-83.04,MI
48427,DECKERVILLE,43.52,-82.74,MI
49238,DEERFIELD,41.89,-83.77,MI
48201,DETROIT,42.38,-83.1,MI
48202,DETROIT,42.38,-83.1,MI
48203,HIGHLAND PARK,42.4,-83.09,MI
48204,DETROIT,42.38,-83.1,MI
48205,DETROIT,42.38,-83.1,MI
48206,DETROIT,42.38,-83.1,MI
48207,DETROIT,42.38,-83.1,MI
48208,DETROIT,42.38,-83.1,MI
48209,DETROIT,42.38,-83.1,MI
48210,DETROIT,42.38,-83.1,MI
48211,DETROIT,42.38,-83.1,MI
48212,HAMTRAMCK,42.39,-83.05,MI
48213,DETROIT,42.38,-83.1,MI
48214,DETROIT,42.38,-83.1,MI
48215,DETROIT,42.38,-83.1,MI
48216,DETROIT,42.38,-83.1,MI
48217,DETROIT,42.38,-83.1,MI
48218,RIVER ROUGE,42.27,-83.13,MI
48219,DETROIT,42.38,-83.1,MI
48220,FERNDALE,42.45,-83.13,MI
48221,DETROIT,42.38,-83.1,MI
48222,DETROIT,42.38,-83.1,MI
48223,DETROIT,42.38,-83.1,MI
48224,DETROIT,42.38,-83.1,MI
48225,HARPER WOODS,42.43,-82.92,MI
48226,DETROIT,42.38,-83.1,MI
48227,DETROIT,42.38,-83.1,MI
48228,DETROIT,42.38,-83.1,MI
48229,ECORSE,42.24,-83.14,MI
48230,GROSSE POINTE,42.38,-82.91,MI
48231,DETROIT,42.38,-83.1,MI
48232,DETROIT,42.38,-83.1,MI
48233,DETROIT,42.38,-83.1,MI
48234,DETROIT,42.38,-83.1,MI
48235,DETROIT,42.38,-83.1,MI
48236,GROSSE POINTE,42.38,-82.91,MI
48237,OAK PARK,42.46,-83.18,MI
48238,DETROIT,42.38,-83.1,MI
48239,REDFORD,42.39,-83.29,MI
48240,REDFORD,42.39,-83.29,MI
48242,DETROIT,42.38,-83.1,MI
48243,DETROIT,42.38,-83.1,MI
48244,DETROIT,42.38,-83.1,MI
48255,DETROIT,42.38,-83.1,MI
48260,DETROIT,42.38,-83.1,MI
48264,DETROIT,42.38,-83.1,MI
48265,DETROIT,42.38,-83.1,MI
48266,DETROIT,42.38,-83.1,MI
48267,DETROIT,42.38,-83.1,MI
48268,DETROIT,42.38,-83.1,MI
48269,DETROIT,42.38,-83.1,MI
48272,DETROIT,42.38,-83.1,MI
48275,DETROIT,42.38,-83.1,MI
48277,DETROIT,42.38,-83.1,MI
48278,DETROIT,42.38,-83.1,MI
48279,DETROIT,42.38,-83.1,MI
48288,DETROIT,42.38,-83.1,MI
48130,DEXTER,42.33,-83.87,MI
48428,DRYDEN,42.94,-83.12,MI
48131,DUNDEE,41.95,-83.66,MI
48429,DURAND,42.91,-83.98,MI
48021,EASTPOINTE,42.46,-82.94,MI
48022,EMMETT,42.99,-82.76,MI
48023,FAIR HAVEN,42.67,-82.64,MI
48331,FARMINGTON,42.46,-83.37,MI
48332,FARMINGTON,42.46,-83.37,MI
48333,FARMINGTON,42.46,-83.37,MI
48334,FARMINGTON,42.46,-83.37,MI
48335,FARMINGTON,42.46,-83.37,MI
48336,FARMINGTON,42.46,-83.37,MI
48430,FENTON,42.8,-83.71,MI
48134,FLAT ROCK,42.1,-83.27,MI
48501,FLINT,43.02,-83.69,MI
48502,FLINT,43.02,-83.69,MI
48503,FLINT,43.02,-83.69,MI
48504,FLINT,43.02,-83.69,MI
48505,FLINT,43.02,-83.69,MI
48506,FLINT,43.02,-83.69,MI
48507,FLINT,43.02,-83.69,MI
48509,BURTON,42.99,-83.61,MI
48519,BURTON,42.99,-83.61,MI
48529,BURTON,42.99,-83.61,MI
48531,FLINT,43.02,-83.69,MI
48532,FLINT,43.02,-83.69,MI
48550,FLINT,43.02,-83.69,MI
48551,FLINT,43.02,-83.69,MI
48552,FLINT,43.02,-83.69,MI
48553,FLINT,43.02,-83.69,MI
48554,FLINT,43.02,-83.69,MI
48555,FLINT,43.02,-83.69,MI
48556,FLINT,43.02,-83.69,MI
48557,FLINT,43.02,-83.69,MI
48433,FLUSHING,43.06,-83.84,MI
48434,FORESTVILLE,43.66,-82.61,MI
48435,FOSTORIA,43.25,-83.37,MI
48026,FRASER,42.53,-82.94,MI
49239,FRONTIER,41.79,-84.62,MI
48436,GAINES,42.87,-83.91,MI
48135,GARDEN CITY,42.32,-83.34,MI
48136,GARDEN CITY,42.32,-83.34,MI
48437,GENESEE,43.11,-83.61,MI
48027,GOODELLS,42.93,-82.66,MI
48438,GOODRICH,42.91,-83.5,MI
48439,GRAND BLANC,42.92,-83.61,MI
48480,GRAND BLANC,42.92,-83.63,MI
49240,GRASS LAKE,42.25,-84.2,MI
48137,GREGORY,42.45,-84.08,MI
48138,GROSSE ILE,42.12,-83.14,MI
48440,HADLEY,42.95,-83.4,MI
48139,HAMBURG,42.45,-83.79,MI
49241,HANOVER,42.1,-84.55,MI
48441,HARBOR BEACH,43.84,-82.65,MI
48028,HARSENS ISLAND,42.59,-82.57,MI
48353,HARTLAND,42.65,-83.75,MI
48030,HAZEL PARK,42.46,-83.09,MI
48356,HIGHLAND,42.63,-83.61,MI
48357,HIGHLAND,42.63,-83.61,MI
49242,HILLSDALE,41.92,-84.63,MI
48442,HOLLY,42.79,-83.62,MI
49245,HOMER,42.14,-84.81,MI
49246,HORTON,42.15,-84.51,MI
49247,HUDSON,41.85,-84.34,MI
48140,IDA,41.91,-83.57,MI
48444,IMLAY CITY,43.01,-83.07,MI
48141,INKSTER,42.29,-83.31,MI
49201,JACKSON,42.24,-84.4,MI
49202,JACKSON,42.24,-84.4,MI
49203,JACKSON,42.24,-84.4,MI
49204,JACKSON,42.24,-84.4,MI
49248,JASPER,41.74,-83.94,MI
48032,JEDDO,43.15,-82.58,MI
49249,JEROME,42.03,-84.45,MI
49250,JONESVILLE,41.98,-84.66,MI
48320,KEEGO HARBOR,42.6,-83.34,MI
48432,FILION,43.9,-82.96,MI
48445,KINDE,43.93,-82.99,MI
48143,LAKELAND,42.46,-83.85,MI
48359,LAKE ORION,42.78,-83.24,MI
48360,LAKE ORION,42.78,-83.24,MI
48361,LAKE ORION,42.78,-83.24,MI
48362,LAKE ORION,42.78,-83.24,MI
48366,LAKEVILLE,42.81,-83.14,MI
48144,LAMBERTVILLE,41.74,-83.62,MI
48446,LAPEER,43.04,-83.32,MI
48449,LENNON,42.98,-83.93,MI
48367,LEONARD,42.86,-83.14,MI
49251,LESLIE,42.45,-84.43,MI
48450,LEXINGTON,43.26,-82.53,MI
48146,LINCOLN PARK,42.24,-83.18,MI
48451,LINDEN,42.81,-83.78,MI
49252,LITCHFIELD,42.04,-84.75,MI
48150,LIVONIA,42.39,-83.37,MI
48151,LIVONIA,42.39,-83.37,MI
48152,LIVONIA,42.39,-83.37,MI
48153,LIVONIA,42.39,-83.37,MI
48154,LIVONIA,42.39,-83.37,MI
48158,MANCHESTER,42.14,-84.03,MI
49253,MANITOU BEACH,41.95,-84.26,MI
48039,MARINE CITY,42.71,-82.49,MI
48453,MARLETTE,43.32,-83.08,MI
48040,MARYSVILLE,42.91,-82.47,MI
48454,MELVIN,43.18,-82.86,MI
48041,MEMPHIS,42.89,-82.76,MI
48455,METAMORA,42.94,-83.29,MI
49254,MICHIGAN CENTER,42.22,-84.32,MI
48160,MILAN,42.08,-83.68,MI
48380,MILFORD,42.58,-83.6,MI
48381,MILFORD,42.58,-83.6,MI
48456,MINDEN CITY,43.67,-82.77,MI
48465,PALMS,43.62,-82.73,MI
48110,AZALIA,42.01,-83.66,MI
48133,ERIE,41.79,-83.49,MI
48145,LA SALLE,41.86,-83.45,MI
48157,LUNA PIER,41.8,-83.44,MI
48159,MAYBEE,42,-83.51,MI
48161,MONROE,41.91,-83.38,MI
48162,MONROE,41.91,-83.38,MI
48166,NEWPORT,42,-83.3,MI
49255,MONTGOMERY,41.77,-84.8,MI
48457,MONTROSE,43.17,-83.89,MI
49256,MORENCI,41.72,-84.21,MI
49257,MOSCOW,42.02,-84.55,MI
49258,MOSHERVILLE,42.05,-84.66,MI
48035,CLINTON TOWNSHIP,42.58,-82.91,MI
48036,CLINTON TOWNSHIP,42.58,-82.91,MI
48038,CLINTON TOWNSHIP,42.58,-82.91,MI
48042,MACOMB,42.66,-82.91,MI
48043,MOUNT CLEMENS,42.59,-82.88,MI
48044,MACOMB,42.66,-82.91,MI
48045,HARRISON TOWNSHIP,42.58,-82.81,MI
48046,MOUNT CLEMENS,42.59,-82.88,MI
48458,MOUNT MORRIS,43.11,-83.69,MI
49259,MUNITH,42.39,-84.25,MI
49261,NAPOLEON,42.16,-84.24,MI
48047,NEW BALTIMORE,42.68,-82.73,MI
48051,NEW BALTIMORE,42.68,-82.73,MI
48164,NEW BOSTON,42.14,-83.36,MI
48048,NEW HAVEN,42.73,-82.79,MI
48050,NEW HAVEN,42.73,-82.79,MI
48165,NEW HUDSON,42.5,-83.61,MI
48460,NEW LOTHROP,43.11,-83.96,MI
49262,NORTH ADAMS,41.97,-84.52,MI
48461,NORTH BRANCH,43.22,-83.19,MI
48049,NORTH STREET,43.03,-82.56,MI
48167,NORTHVILLE,42.43,-83.48,MI
48168,NORTHVILLE,42.4,-83.6,MI
48175,SALEM,42.4,-83.58,MI
49263,NORVELL,42.15,-84.18,MI
48374,NOVI,42.47,-83.49,MI
48375,NOVI,42.47,-83.49,MI
48376,NOVI,42.47,-83.49,MI
48377,NOVI,42.47,-83.49,MI
49264,ONONDAGA,42.44,-84.56,MI
49265,ONSTED,42,-84.19,MI
48462,ORTONVILLE,42.85,-83.44,MI
49266,OSSEO,41.82,-84.53,MI
48463,OTISVILLE,43.16,-83.52,MI
49267,OTTAWA LAKE,41.76,-83.74,MI
48464,OTTER LAKE,43.21,-83.46,MI
48370,OXFORD,42.82,-83.25,MI
48371,OXFORD,42.82,-83.25,MI
49268,PALMYRA,41.87,-83.94,MI
49269,PARMA,42.25,-84.59,MI
48466,PECK,43.25,-82.81,MI
49270,PETERSBURG,41.89,-83.71,MI
48169,PINCKNEY,42.45,-83.94,MI
49271,PITTSFORD,41.9,-84.43,MI
49272,PLEASANT LAKE,42.39,-84.34,MI
48170,PLYMOUTH,42.37,-83.46,MI
48321,AUBURN HILLS,42.67,-83.24,MI
48322,WEST BLOOMFIELD,42.56,-83.38,MI
48323,WEST BLOOMFIELD,42.56,-83.38,MI
48324,WEST BLOOMFIELD,42.56,-83.38,MI
48325,WEST BLOOMFIELD,42.56,-83.38,MI
48326,AUBURN HILLS,42.67,-83.24,MI
48340,PONTIAC,42.64,-83.28,MI
48341,PONTIAC,42.64,-83.28,MI
48342,PONTIAC,42.64,-83.28,MI
48343,PONTIAC,42.64,-83.28,MI
48467,PORT AUSTIN,44.04,-82.99,MI
48468,PORT HOPE,43.93,-82.71,MI
48059,FORT GRATIOT,43.07,-82.49,MI
48060,PORT HURON,42.97,-82.42,MI
48061,PORT HURON,42.97,-82.42,MI
48469,PORT SANILAC,43.43,-82.54,MI
49274,READING,41.83,-84.74,MI
48062,RICHMOND,42.8,-82.75,MI
48063,COLUMBUS,42.85,-82.68,MI
48064,CASCO,42.76,-82.67,MI
49276,RIGA,41.78,-83.79,MI
49277,RIVES JUNCTION,42.38,-84.46,MI
48306,ROCHESTER,42.68,-83.12,MI
48307,ROCHESTER,42.68,-83.12,MI
48308,ROCHESTER,42.68,-83.12,MI
48309,ROCHESTER,42.68,-83.12,MI
48363,OAKLAND,42.77,-83.16,MI
48173,ROCKWOOD,42.07,-83.24,MI
48065,ROMEO,42.8,-83,MI
48096,RAY,42.78,-82.93,MI
48174,ROMULUS,42.22,-83.36,MI
48066,ROSEVILLE,42.5,-82.93,MI
48067,ROYAL OAK,42.5,-83.15,MI
48068,ROYAL OAK,42.5,-83.15,MI
48069,PLEASANT RIDGE,42.47,-83.14,MI
48070,HUNTINGTON WOODS,42.48,-83.16,MI
48071,MADISON HEIGHTS,42.5,-83.1,MI
48072,BERKLEY,42.49,-83.18,MI
48073,ROYAL OAK,42.5,-83.15,MI
48470,RUTH,43.74,-82.75,MI
48115,BRIDGEWATER,42.16,-83.89,MI
48176,SALINE,42.17,-83.78,MI
48177,SAMARIA,41.8,-83.57,MI
49279,SAND CREEK,41.76,-84.07,MI
48471,SANDUSKY,43.42,-82.83,MI
48074,SMITHS CREEK,42.91,-82.6,MI
48472,SNOVER,43.5,-82.97,MI
49282,SOMERSET CENTER,42.05,-84.42,MI
48025,FRANKLIN,42.51,-83.3,MI
48033,SOUTHFIELD,42.46,-83.28,MI
48034,SOUTHFIELD,42.47,-83.25,MI
48037,SOUTHFIELD,42.47,-83.25,MI
48075,SOUTHFIELD,42.47,-83.25,MI
48076,SOUTHFIELD,42.47,-83.25,MI
48086,SOUTHFIELD,42.47,-83.25,MI
48178,SOUTH LYON,42.46,-83.65,MI
48179,SOUTH ROCKWOOD,42.06,-83.26,MI
49283,SPRING ARBOR,42.2,-84.55,MI
49284,SPRINGPORT,42.37,-84.69,MI
48054,EAST CHINA,42.77,-82.53,MI
48079,SAINT CLAIR,42.82,-82.49,MI
48080,SAINT CLAIR SHORES,42.49,-82.89,MI
48081,SAINT CLAIR SHORES,42.49,-82.89,MI
48082,SAINT CLAIR SHORES,42.49,-82.89,MI
49285,STOCKBRIDGE,42.45,-84.17,MI
48473,SWARTZ CREEK,42.96,-83.82,MI
48180,TAYLOR,42.22,-83.26,MI
49286,TECUMSEH,42,-83.94,MI
48182,TEMPERANCE,41.76,-83.57,MI
49287,TIPTON,42.01,-84.06,MI
48183,TRENTON,42.13,-83.22,MI
48007,TROY,42.58,-83.14,MI
48083,TROY,42.58,-83.14,MI
48084,TROY,42.58,-83.14,MI
48085,TROY,42.58,-83.14,MI
48098,TROY,42.58,-83.14,MI
48099,TROY,42.58,-83.14,MI
48475,UBLY,43.71,-82.93,MI
48387,UNION LAKE,42.61,-83.44,MI
48310,STERLING HEIGHTS,42.58,-83.03,MI
48311,STERLING HEIGHTS,42.58,-83.03,MI
48312,STERLING HEIGHTS,42.58,-83.03,MI
48313,STERLING HEIGHTS,42.58,-83.03,MI
48314,STERLING HEIGHTS,42.58,-83.03,MI
48315,UTICA,42.62,-83.02,MI
48316,UTICA,42.62,-83.02,MI
48317,UTICA,42.62,-83.02,MI
48318,UTICA,42.62,-83.02,MI
48476,VERNON,42.93,-84.02,MI
49288,WALDRON,41.72,-84.41,MI
48382,COMMERCE TOWNSHIP,42.59,-83.5,MI
48390,WALLED LAKE,42.53,-83.47,MI
